athlete_id,name,dob,height_in,reach_in,stance
4801267,Josiane Nunes,1993-12-23,62.0,67.0,Southpaw
4801725,Dione Barbosa,1992-05-08,66.0,66.5,Orthodox
4807973,Julien LeBlanc,1992-01-21,74.0,74.0,Southpaw
4812389,Shannon Ross,1989-05-12,66.0,66.0,Switch
4813565,Ding Meng,1994-09-27,74.0,73.0,Orthodox
4815973,Dan Argueta,1993-08-13,67.0,70.0,Southpaw
4815974,Brady Hiestand,1999-04-30,68.0,71.0,Orthodox
4815978,Mitch Raposo,1998-10-16,65.0,64.5,Switch
4815998,Bryan Battle,1994-09-21,73.0,77.0,Orthodox
4815999,Tresean Gore,1994-06-21,72.0,75.0,Switch
4816062,Chad Anheliger,1986-12-01,66.0,64.5,Orthodox
4816066,Piera Rodriguez,1992-11-11,63.0,63.5,Orthodox
4816283,Mitch Ramirez,1992-11-03,71.0,70.5,Orthodox
4820964,Feng Xiaocan,2001-12-27,67.0,66.5,Southpaw
4828707,Jack Della Maddalena,1996-09-10,71.0,73.0,Switch
4830364,Kevin Jousset,1993-05-02,74.0,75.0,Orthodox
4835135,Jasmine Jasudavicius,1989-03-01,67.0,68.0,Orthodox
4835136,Hashem Arkhagha,1989-09-11,74.0,75.0,Orthodox
4835137,Caio Borralho,1993-01-16,73.0,75.0,Southpaw
4836482,Elise Reed,1992-12-05,63.0,63.0,Orthodox
4836549,Valesca Machado,1996-05-06,64.0,63.0,Orthodox
4845284,Zhang Mingyang,1998-08-16,74.0,75.5,Orthodox
4848646,Denzel Freeman,1991-11-10,73.0,77.5,Southpaw
4848663,Edivan Santos,1992-05-03,76.0,78.0,Orthodox
4848673,Will Currie,1998-11-12,75.0,76.0,Switch
4848674,Christian Leroy Duncan,1995-07-24,74.0,79.0,Switch
4848675,Nathan Fletcher,1998-01-03,67.0,70.0,Orthodox
4848687,Justin Burlinson,1997-05-19,73.0,74.0,Switch
4851339,Juancamilo Ronderos,1995-02-17,63.0,64.5,Southpaw
4863327,Daniel Zellhuber,1999-07-07,73.0,77.0,Switch
4863328,Lucas Almeida,1991-01-31,71.0,71.0,Orthodox
4863329,Hugo Cunha,1993-02-04,75.0,79.0,Orthodox
4867356,Chris Duncan,1993-05-10,70.0,71.0,Orthodox
4867357,Javid Basharat,1995-09-07,69.0,69.0,Orthodox
4867651,Levan Chokheli,1996-10-02,72.0,73.0,Orthodox
4868095,Tabatha Ricci,1995-02-21,61.0,61.0,Orthodox
4868702,Kaynan Kruschewsky,1991-04-04,72.0,73.0,Orthodox
4869424,AJ Fletcher,1997-02-18,70.0,67.0,Switch
4869425,Vinicius Salvador,1996-07-24,67.0,70.5,Southpaw
4869426,Michael Morales,1999-06-24,72.0,79.0,Orthodox
4869428,Maria Silva,1995-12-19,63.0,65.0,Orthodox
4869702,Thomas Petersen,1995-03-30,73.0,74.0,Southpaw
4871197,Joao Elias,1995-01-08,63.0,64.5,Southpaw
4871203,Gabriella Fernandes,1993-08-13,66.0,66.0,Southpaw
4873639,Darian Weeks,1993-11-23,71.0,72.0,Orthodox
4873640,Jailton Almeida,1991-06-26,75.0,79.0,Orthodox
4873641,Lucasz Sudolski,1993-06-15,76.0,75.5,Orthodox
4873642,Ihor Potieria,1996-05-29,75.0,75.0,Southpaw
4874988,Genaro Valdez,1992-01-16,69.0,72.0,Orthodox
4874989,Patrik White,1993-06-11,72.0,72.0,Orthodox
4875499,Achilles Estremadura,1992-03-11,70.0,68.0,Orthodox
4875505,Saimon Oliveira,1991-04-21,64.0,72.0,Orthodox
4875506,Ange Loosa,1993-03-18,70.0,74.0,Orthodox
4875507,Brandon Lewis,1997-08-02,64.0,70.0,Orthodox
4875508,Mo Miller,1992-08-10,68.0,72.0,Orthodox
4875509,Kleydson Rodrigues,1995-10-22,65.0,67.0,Orthodox
4875510,Theo Rlayang,1994-08-10,67.0,65.0,Orthodox
4875511,Christian Rodriguez,1997-12-17,67.0,71.5,Orthodox
4875513,Anton Turkalj,1996-06-10,76.0,78.0,Orthodox
4875514,Kaloyan Kolev,1992-10-17,74.0,73.0,Orthodox
4875515,Shonte Barnes,1987-02-09,71.0,76.0,Southpaw
4876401,Mando Gutierrez,1997-02-24,66.0,70.0,Southpaw
4877915,Viacheslav Borshchev,1992-01-08,71.0,69.0,Orthodox
4877916,Louis Jourdain,1997-03-13,69.0,69.0,Orthodox
4878384,Solomon Renfro,1997-02-05,69.0,72.0,Switch
4878592,Charalampos Grigoriou,1992-03-31,67.0,67.5,Orthodox
4879763,Kaleio Romero,1996-04-19,70.0,69.0,Switch
4880114,Jonny Parsons,1991-09-06,69.0,69.0,Orthodox
4880596,Fernie Garcia,1992-04-12,67.0,67.0,Orthodox
4880807,Yohan Lainesse,1992-08-14,73.0,76.0,Orthodox
4881997,Daniel Santos,1995-03-12,67.0,67.0,Orthodox
4881999,Diego Lopes,1994-12-30,71.0,72.5,Orthodox
4884867,Jonas Bilharinho,1990-05-22,71.0,75.0,Switch
4884868,Cristian Quiñonez,1996-04-26,68.0,70.0,Orthodox
4884877,Vinicius Oliveira,1995-11-30,69.0,70.5,Switch
4887310,Gianni Vazquez,1994-07-13,67.0,71.0,Orthodox
4888600,Logan Urban,1994-04-22,72.0,72.0,--
4891678,Marnic Mann,1993-03-05,60.0,64.0,Southpaw
4892412,Shimon Smotritsky,2000-08-22,74.0,74.0,Orthodox
4892415,Xie Bin,1998-02-28,69.0,71.0,Orthodox
4892416,Olivier Murad,1993-12-21,70.0,72.0,Southpaw
4892422,Reyes Cortez Jr.,1992-07-31,67.0,68.0,Orthodox
4893607,Don Shainis,1990-09-16,66.0,67.0,Orthodox
4893608,Angel Pacheco,1992-01-13,68.0,70.0,Orthodox
4894780,Daria Zhelezniakova,1996-01-23,69.0,68.0,Orthodox
4894791,Armen Petrosyan,1990-11-03,75.0,71.0,Orthodox
4894864,Xiao Long,1998-04-13,68.0,70.0,Orthodox
4894925,Yizha,1997-01-08,67.0,71.0,Orthodox
4895360,Maheshate,1999-12-01,72.0,71.5,Orthodox
4895361,Qiulun,1997-07-08,68.0,67.0,Southpaw
4895362,Benoît Saint Denis,1995-12-18,71.0,73.0,Southpaw
4895691,Ramazan Temirov,1997-01-31,64.0,63.0,Orthodox
4895760,Marcus McGhee,1990-05-07,68.0,69.0,Orthodox
4895769,Erisson Ferreira,1991-05-03,66.0,70.0,Orthodox
4895772,Daniel Lacerda,1996-06-05,66.0,70.0,Switch
4896529,Gadzhi Omargadzhiev,1993-02-24,73.0,71.5,Switch
4896540,Jansey Silva,1995-05-30,74.0,67.0,Orthodox
4896541,Zac Pauga,1988-02-25,74.0,76.0,Orthodox
4896556,Vanilto Antunes,1994-12-28,72.0,72.0,Orthodox
4896616,Manuel Torres,1995-03-25,70.0,73.5,Switch
4897850,David Onama,1994-06-07,71.0,74.0,Orthodox
4898914,Dakota Hope,1997-01-29,66.0,67.0,--
4899729,Blood Diamond,1988-07-10,71.0,76.0,Switch
4900807,Michal Figlak,1996-08-15,70.0,70.0,Orthodox
4900808,Oban Elliott,1997-12-19,72.0,72.0,Orthodox
4901883,Jaqueline Amorim,1995-06-24,63.0,68.0,Orthodox
4903365,Waldo Cortes Acosta,1991-10-03,76.0,78.0,Orthodox
4903519,Allan Begosso,1995-11-23,65.0,67.5,Orthodox
4904998,Clayton Carpenter,1996-06-09,66.0,66.0,Orthodox
4905261,Muhammad Mokaev,2000-07-30,67.0,70.0,Orthodox
4905308,Abdul Hussein,1997-08-02,65.0,67.0,Orthodox
4906182,Kiru Sahota,1995-05-28,70.0,73.0,Orthodox
4907790,Kwon Won Il,1995-06-24,70.0,71.5,Orthodox
4910400,Tre'ston Vines,1996-06-18,73.0,79.0,Orthodox
4912582,Juliana Miller,1996-05-07,67.0,66.0,Orthodox
4913882,Shem Rock,1993-11-05,71.0,73.0,Southpaw
4914335,Dylan Salvador,1993-05-20,69.0,69.5,Southpaw
4914568,Pete Rodriguez,1996-11-13,69.0,71.0,Switch
4914573,Mairon Santos,2000-06-10,67.0,72.0,Orthodox
4915407,Damon Wilson,1993-04-29,69.0,69.0,Switch
4915907,Karl Williams,1990-01-06,75.0,79.0,Orthodox
4916248,Felipe Bunes,1989-10-26,67.0,69.0,Orthodox
4916251,Jacqueline Cavalcanti,1997-08-29,68.0,70.0,Orthodox
4916259,Michelle Montague,1993-11-25,69.0,68.5,Southpaw
4916608,Brahyam Zurcher,1996-03-10,70.0,70.0,Orthodox
4916974,Nora Cornolle,1989-12-06,67.0,67.0,Orthodox
4917037,Ethyn Ewing,1998-02-16,68.0,69.0,Orthodox
4917145,Yanal Ashmouz,1995-03-31,69.0,69.0,Orthodox
4917676,Eduardo Perez,1994-09-12,77.0,,--
4917772,Tatsuro Taira,2000-01-27,67.0,70.0,Orthodox
4918083,Isaac Dulgarian,1996-07-04,67.0,71.0,Orthodox
4921516,Gabriel Bonfim,1997-08-20,73.0,72.5,Orthodox
4926991,Val Woodburn,1993-08-10,68.0,74.0,Orthodox
4935217,Dylan Mantello,1992-11-19,73.0,73.0,Orthodox
4944080,Ozzy Diaz,1990-11-22,76.0,79.0,Orthodox
4947922,Melissa Croden,1991-04-12,69.0,68.5,Orthodox
4950355,Laura Gallardo,,61.0,64.0,--
4958170,Lerryan Douglas,1995-04-27,70.0,72.0,Orthodox
4963260,Amiran Gogoladze,1997-12-09,73.0,74.0,Switch
4963269,Themba Gorimbo,1991-01-23,73.0,77.0,Orthodox
4963343,Denise Gomes,1999-12-30,62.0,63.0,Orthodox
4969973,Denis Tiuliulin,1988-05-17,73.0,77.0,Orthodox
4969974,Jose Delano,1996-09-11,68.0,70.0,Orthodox
4977642,Theo Haig,1996-08-23,74.0,77.5,Orthodox
4977643,Daniel Allen,1992-08-10,72.0,75.0,Southpaw
4997217,Steve Erceg,1995-07-27,68.0,68.0,Orthodox
5001014,Cody Haddon,1998-09-08,67.0,69.0,Orthodox
5001016,SeungGuk Choi,1996-12-26,66.0,64.0,Orthodox
5001017,Sean Gauci,1996-10-07,65.0,65.0,Switch
5007635,Josefine Knutsson,1996-01-16,63.0,60.0,Orthodox
5007668,Caio Machado,1994-07-20,76.0,78.0,Southpaw
5007669,Paulo Renato Jr.,1994-01-25,72.0,73.0,Orthodox
5013686,Matthieu Letho Duclos,1995-04-04,75.0,77.0,Orthodox
5016786,Farid Basharat,1997-08-02,68.0,71.0,Orthodox
5027356,Hyder Amil,1990-05-28,69.0,70.0,Switch
5028019,Fatima Kline,2000-07-12,66.0,67.5,Orthodox
5030324,Claudia Leite,1996-11-04,63.0,64.5,Orthodox
5032015,Dylan Budka,2000-01-14,72.0,75.0,Switch
5037883,Evan Elder,1997-04-11,70.0,72.0,Switch
5044361,SuYoung You,1995-12-11,66.0,65.0,Orthodox
5044376,Rodrigo Lidio,1989-07-07,71.0,73.0,Orthodox
5044438,Connor Matthews,1992-05-31,68.0,71.0,Switch
5044439,Sandra Lavado,1994-05-03,67.0,66.0,Orthodox
5048900,Trevor Peek,1995-01-09,69.0,70.0,Switch
5050129,Myktybek Orolbai,1998-02-10,70.0,74.0,Orthodox
5053878,Eduardo Neves,2000-03-16,74.0,78.5,Orthodox
5056138,Kaik Brito,1997-03-26,71.0,74.0,Orthodox
5056143,Nayara Maia,1990-07-25,65.0,66.0,Orthodox
5056144,Tereza Bleda,2001-11-30,69.0,71.0,Orthodox
5057023,Wes Schultz,1996-08-09,74.0,77.0,Orthodox
5057385,Antonio Monteiro,1995-07-02,67.0,70.0,Orthodox
5060382,Juan Andres Luna,1995-08-20,67.0,72.0,Orthodox
5060387,Danilo Suzart,1991-04-12,72.0,74.0,Orthodox
5060394,Francis Marshall,1999-03-03,69.0,72.0,Orthodox
5060398,Viktoriia Dudakova,1999-01-26,65.0,67.0,Orthodox
5060467,Sedriques Dumas,1995-08-06,74.0,79.0,Orthodox
5060472,Matej Penaz,1996-10-14,75.0,83.0,Southpaw
5060483,Vitor Petrino,1997-08-28,74.0,77.5,Orthodox
5060489,Rodolfo Bellato,1996-02-05,75.0,75.0,Orthodox
5060505,Mick Parkin,1995-10-02,76.0,79.0,Orthodox
5060511,Anvar Boynazarov,1989-01-10,69.0,69.0,Orthodox
5061870,Bo Nickal,1996-01-14,73.0,76.0,Southpaw
5063403,Yazmin Jauregui,1999-02-28,63.0,64.0,Orthodox
5065494,Ivan Valenzuela,1992-11-17,74.0,77.0,Orthodox
5068545,HyunSung Park,1995-11-04,67.0,66.0,Orthodox
5068617,Toshiomi Kazama,1997-05-15,67.0,69.0,Orthodox
5068624,Rinya Nakamura,1995-03-23,67.0,68.5,Southpaw
5068724,JeongYeong Lee,1995-11-13,70.0,73.5,Orthodox
5068811,Anshul Jubli,1995-01-13,72.0,69.0,Switch
5068827,Chad Hanekom,1990-04-20,76.0,74.0,Orthodox
5070502,Jeka Saragih,1995-01-01,68.0,69.0,Orthodox
5074120,Oumar Sy,1995-11-21,76.0,83.0,Orthodox
5074121,Alessandro Costa,1996-01-28,64.0,67.0,Orthodox
5074126,Claudio Ribeiro,1992-07-17,73.0,77.0,Orthodox
5074129,Ahmad Hassanzada,1996-11-20,73.0,75.0,Orthodox
5074130,Nazim Sadykhov,1994-05-16,70.0,69.0,Southpaw
5074131,Esteban Ribovics,1996-04-27,70.0,69.0,Orthodox
5074274,Jesus Aguilar,1996-03-13,64.0,62.5,Orthodox
5074276,Thomas Paull,1994-10-15,67.0,67.0,Orthodox
5075333,Ailin Perez,1994-10-05,65.0,66.0,Switch
5075334,Kevin Szaflarski,1994-12-30,77.0,77.0,Orthodox
5075335,Erik Silva,1987-03-16,69.0,71.0,Orthodox
5075748,James Llontop,1999-08-02,72.0,73.0,Orthodox
5075937,Roybert Echeverria,1995-08-21,65.0,67.0,Switch
5075992,Alexia Thainara,1995-11-20,64.0,67.0,Orthodox
5076027,Édgar Cháirez,1996-01-27,67.0,71.0,Orthodox
5076593,Rafael Estevam,1996-08-10,68.0,69.0,Orthodox
5076594,Richard Jacobi,1993-09-28,76.0,75.0,Orthodox
5077056,Jacobi Jones,1996-05-24,69.0,72.0,Orthodox
5077131,Brunno Ferreira,1992-11-04,70.0,72.0,Orthodox
5077398,Lucas Alexander,1995-07-28,71.0,73.0,Orthodox
5077399,Cameron Saaiman,2000-12-20,68.0,67.0,Southpaw
5077400,Josh Wang-Kim,1992-11-16,69.0,71.0,Switch
5077789,Caolán Loughran,1996-05-18,66.0,67.0,Orthodox
5078114,Billy Elekana,1995-05-28,75.0,77.5,Southpaw
5078213,Hamdy Abdelwahab,1993-01-22,74.0,72.0,Southpaw
5078230,Zachary Borrego,1996-07-18,74.0,78.0,Switch
5079262,Mateo Vogel,1996-03-05,68.0,71.0,Orthodox
5080485,Jose Henrique,2002-05-23,75.0,79.0,Orthodox
5080572,Louie Sutherland,1994-02-08,75.0,76.0,Orthodox
5080883,Bernardo Sopaj,2000-09-25,66.0,66.0,Orthodox
5080935,Iasmin Lucindo,2002-01-08,63.0,66.0,Orthodox
5080936,Blake Bilder,1990-07-12,68.0,68.5,Switch
5081274,Bartosz Szewczyk,1997-09-18,76.0,73.0,Orthodox
5085010,Theodor Berggren,2000-04-09,72.0,75.0,--
5085249,Yusaku Kinoshita,2000-08-21,72.0,71.0,Southpaw
5085291,Manoel Sousa,1997-06-04,69.0,70.0,Orthodox
5085318,Gauge Young,2000-07-14,69.0,70.0,Orthodox
5086848,Raphael Uchegbu,1995-08-16,69.0,73.0,Orthodox
5088537,Donovan Beard,1989-11-05,74.0,78.0,Orthodox
5088544,Raheam Forest,1997-07-11,71.0,73.0,Switch
5088844,Raul Rosas Jr.,2004-10-08,69.0,67.0,Switch
5088845,Vinicius Cenci,1995-11-24,73.0,74.0,Orthodox
5088846,Emiliano Linares,1997-04-21,68.0,72.5,Orthodox
5088885,Jack Jenkins,1993-11-03,67.0,68.0,Switch
5088886,Daniel Marcos,1993-03-07,67.0,69.0,Orthodox
5088891,Mateus Mendonca,1999-01-17,66.0,71.5,Orthodox
5088916,Sam Patterson,1996-04-30,75.0,78.0,Orthodox
5092208,Richie Miranda,1994-08-12,69.0,74.0,Southpaw
5092398,Nurullo Aliev,2000-12-08,70.0,72.0,Orthodox
5092399,Malik Lewis,1996-03-04,72.0,75.0,Orthodox
5092403,Trey Waters,1995-02-21,77.0,77.0,Orthodox
5093447,Jarno Errens,1994-11-17,71.0,73.0,Orthodox
5093484,Montse Rendon,1989-03-16,68.0,68.0,Orthodox
5097909,Gigi Canuto,2002-11-16,62.0,64.0,Orthodox
5099679,Marcio Barbosa,1998-05-22,66.0,70.5,Orthodox
5099732,Alden Coria,1998-04-24,68.0,67.0,Orthodox
5100571,Robert Ruchała,1998-05-15,70.0,72.0,Switch
5101133,Azamat Nuftillaev,1994-01-01,72.0,77.0,Orthodox
5101694,Felipe Lima,1998-05-07,66.0,68.0,Orthodox
5102627,Shauna Bannon,1993-10-23,65.0,65.0,Switch
5109011,Paddy McCorry,1997-12-09,75.0,73.0,Switch
5109762,Gabriel Santos,1996-11-28,69.0,70.0,Orthodox
5110006,Elves Brener,1997-09-27,70.0,72.5,Orthodox
5110297,Eliezer Kubanza,1997-12-23,71.0,75.0,Orthodox
5110465,Demba Seck,1993-07-07,73.0,74.0,Orthodox
5110469,Luana Santos,2000-04-16,66.0,67.0,Orthodox
5115163,Emrah Sonmez,1992-06-26,70.0,71.0,Orthodox
5116187,Roman Puga,1996-09-17,68.0,71.0,Orthodox
5116823,Tom Pagliarulo,1997-06-19,72.0,74.0,Switch
5119021,Lucas Fernando,1997-01-10,75.0,80.5,Orthodox
5119536,Eduardo Torres Caut,1995-04-26,67.0,70.0,Orthodox
5119702,Alexander Soldatkin,1993-06-10,74.0,75.0,Orthodox
5119740,Steven Koslow,1997-01-22,67.0,69.0,Switch
5120301,Joshua Van,2001-10-10,65.0,65.0,Orthodox
5120304,Austin Bashi,2001-09-29,66.0,70.0,Orthodox
5121866,Greg Velasco,1993-09-23,74.0,70.0,Southpaw
5122175,Klaudia Syguła,1998-12-30,68.0,69.0,Orthodox
5122234,Junior Tafa,1996-09-21,75.0,75.0,Orthodox
5122238,Mauricio Ruffy,1996-06-17,71.0,75.0,Orthodox
5122794,Nick Fiore,1997-12-10,70.0,72.0,Orthodox
5123216,Francisco Prado,2002-06-16,70.0,69.0,Orthodox
5123311,Timmy Cuamba,1999-02-08,69.0,71.0,Orthodox
5123586,Nick Aguirre,1996-01-15,69.0,74.0,Southpaw
5123963,Azamat Bekoev,1995-12-30,72.0,72.0,Orthodox
5124146,Samuel Silva,1996-01-02,72.0,72.5,Orthodox
5125178,Rolando Bedoya,1997-01-13,71.0,74.0,Orthodox
5125484,Carlos Calderon,1996-02-10,71.0,71.0,Southpaw
5126213,Jhonata Silva,1997-04-24,65.0,66.5,Orthodox
5127984,Melissa Mullins,1991-07-23,67.0,68.0,Orthodox
5130607,Abdellah Er-Ramy,1996-09-19,72.0,74.0,Orthodox
5131951,Borislav Nikolic,1993-01-29,69.0,72.0,Orthodox
5132151,Ivana Petrovic,1994-06-11,68.0,70.0,Southpaw
5134399,Nick Klein,1995-09-08,73.0,77.0,Orthodox
5137012,Rei Tsuruya,2002-06-22,66.0,68.0,Orthodox
5137013,ChangHo Lee,1994-05-09,68.0,69.0,Orthodox
5138111,Marco Tulio,1994-06-13,72.0,74.5,Orthodox
5138205,Baergeng Jieleyisi,1995-11-24,69.0,70.0,Orthodox
5138448,Sangwook Kim,1993-10-17,72.0,71.0,Orthodox
5138563,Quang Le,1991-10-18,66.0,70.0,Orthodox
5138994,Taiyilake Nueraji,2001-01-12,74.0,75.0,Southpaw
5139556,Talita Alencar,1990-10-17,61.0,58.5,Orthodox
5139609,Logan Paxton,1995-08-04,70.0,70.0,Orthodox
5140897,Nyamjargal Tumendemberel,1998-03-22,67.0,71.0,Orthodox
5141967,Azat Maksum,1995-02-02,67.0,70.0,Southpaw
5142277,Rose Conceição,1997-05-13,65.0,65.0,Orthodox
5143223,Zach Reese,1994-03-24,76.0,77.0,Switch
5143224,Eli Aronov,1996-06-06,70.0,72.0,Orthodox
5143333,Felipe dos Santos,2000-09-11,67.0,70.0,Orthodox
5143887,Janaina Silva,1992-02-16,61.0,60.0,Orthodox
5143888,Eduarda Moura,1994-02-28,66.0,67.0,Orthodox
5144006,Bogdan Grad,1995-09-28,68.0,70.0,Orthodox
5144007,Tom Nolan,2000-03-08,75.0,73.0,Southpaw
5144008,Payton Talbott,1998-09-09,70.0,70.5,Switch
5144066,Kevin Borjas,1997-12-06,65.0,68.0,Orthodox
5144068,Cesar Almeida,1988-03-28,73.0,74.0,Orthodox
5144075,Vitor Costa,2000-09-19,74.0,,Orthodox
5144174,Billy Brand,1996-07-03,66.0,65.5,Orthodox
5144312,Luis Pajuelo,1994-12-12,70.0,69.5,Orthodox
5144319,Rainn Guerrero,1992-05-13,66.0,65.0,Orthodox
5144320,Cameron Smotherman,1997-09-17,69.0,69.0,Orthodox
5144797,Elijah Smith,2002-09-05,69.0,71.0,Orthodox
5145405,Zhu Kangjie,1996-01-16,66.0,70.0,Orthodox
5145494,Patricia Alujas,1996-05-08,64.0,64.0,Orthodox
5145495,Stephanie Luciano,1999-12-16,66.0,65.0,Orthodox
5145496,Igor Severino,2003-04-21,67.0,69.5,Orthodox
5145497,Jhonata Diniz,1991-06-23,76.0,79.5,Orthodox
5145498,Shamil Gaziev,1990-02-10,76.0,78.5,Orthodox
5145575,John Yannis,1994-07-07,67.0,70.0,Southpaw
5145681,Kevin Vallejos,2001-12-08,67.0,68.0,Switch
5145682,Bolaji Oki,1995-11-15,70.0,73.0,Orthodox
5145766,Jean Silva,1996-12-27,67.0,69.0,Orthodox
5145777,Noah Gugnon,2000-10-18,71.0,71.0,Orthodox
5146229,Serhiy Sidey,1996-07-04,71.0,72.0,Switch
5146278,Lucas Rocha,2000-08-12,63.0,64.0,Orthodox
5146696,Luke Riley,1999-06-30,69.0,69.0,Orthodox
5147207,Yuri Panferov,1996-08-30,73.0,72.5,Orthodox
5147245,Robbie Ring,2000-07-14,69.0,68.0,Orthodox
5147389,Valter Walker,1997-12-14,78.0,78.5,Orthodox
5147552,Heraldo Souza,1994-12-15,71.0,73.0,Orthodox
5147579,Rickson Zenidim,1999-02-17,67.0,67.5,Orthodox
5147737,Lone'er Kavanagh,1999-06-09,66.0,67.0,Orthodox
5148677,Terrence Mitchell,1989-12-30,70.0,74.0,Orthodox
5149147,Ernesta Kareckaite,1998-06-05,69.0,71.0,Orthodox
5149190,Mario Piazzon,1998-04-06,69.0,73.0,Orthodox
5149436,Kasey Tanner,1992-01-11,67.0,69.0,Orthodox
5149437,Murtaza Talha,1996-07-10,72.0,74.0,Orthodox
5149439,Jean Matsumoto,1999-09-09,66.0,68.5,Orthodox
5149440,Magomed Gadzhiyasulov,1993-11-04,74.0,75.5,Orthodox
5149442,Davi Bittencourt,1994-10-12,65.0,65.0,Orthodox
5149546,Josiah Harrell,1998-11-13,67.0,68.0,Southpaw
5149722,Mikheil Sazhiniani,1996-10-05,72.0,71.0,Orthodox
5149815,Yousri Belgaroui,1992-06-29,78.0,79.0,Orthodox
5149961,Jacobe Smith,1996-01-17,70.0,72.0,Southpaw
5150021,Eduardo Chapolin,1995-11-23,67.0,67.0,Orthodox
5150152,Christien Savoie,1992-08-29,71.0,72.0,Orthodox
5152109,Bogdan Guskov,1992-09-12,75.0,76.0,Orthodox
5152138,Danny Barlow,1995-08-02,74.0,79.0,Southpaw
5152409,Ramon Taveras,1994-01-09,68.0,70.0,Southpaw
5152931,Yanis Ghemmouri,1995-01-24,69.0,69.0,Orthodox
5153082,Daniel Frunza,1994-04-13,73.0,73.0,Orthodox
5157247,Manolo Zecchini,1996-10-22,68.0,68.0,Orthodox
5157667,Quillan Salkilld,1999-12-28,72.0,75.0,Orthodox
5157668,MarQuel Mederos,1996-11-30,70.0,69.5,Orthodox
5157669,Andre Lima,1999-02-04,67.0,67.5,Orthodox
5157670,Jair Farias,1993-03-16,71.0,77.0,Orthodox
5157674,Shanelle Dyer,2001-04-23,66.0,65.0,Orthodox
5157806,Dom Mar Fan,2000-03-19,71.0,75.0,Orthodox
5157817,Jose Daniel Medina,1991-05-17,72.0,74.5,Orthodox
5159959,Ravena Oliveira,1997-02-20,65.0,65.0,Orthodox
5170144,Matheus Camilo,2001-01-02,70.0,69.0,Orthodox
5172124,Kauê Fernandes,1995-03-17,69.0,73.0,Orthodox
5172179,Carli Judice,1999-03-02,67.0,68.0,Southpaw
5172335,Dorian Ramos,1993-12-31,68.0,70.0,Orthodox
5174604,Rashid Vagabov,1998-06-27,67.0,63.0,Orthodox
5180489,Cristian Pérez,1999-08-17,69.0,72.0,Orthodox
5185662,Aleksandre Topuria,1996-01-28,67.0,68.0,Orthodox
5189560,Robelis Despaigne,1988-09-09,79.0,84.0,Orthodox
5192314,Losene Keita,1997-12-30,67.0,72.0,Orthodox
5193167,Chasen Blair,1998-10-14,70.0,71.0,Orthodox
5195917,Nick Piccininni,1996-12-16,66.0,66.0,Orthodox
5196459,Bekzat Almakhan,1997-10-08,67.0,68.0,Orthodox
5200305,An Tuan Ho,2000-09-27,66.0,66.5,Switch
5204220,Zygimantas Ramaska,1996-12-27,71.0,71.0,Orthodox
5204223,Kaan Ofli,1993-06-19,67.0,66.0,Orthodox
5204226,Ryan Loder,1991-06-05,74.0,76.5,Southpaw
5206516,Uran Satybaldiev,1994-08-10,76.0,79.0,Orthodox
5207629,DongHun Choi,1999-01-02,65.0,66.0,Switch
5207665,Shi Ming,1994-11-14,62.0,60.0,Orthodox
5210642,Isaac Thomson,2002-05-03,71.0,,--
5211221,Mansur Abdul-Malik,1997-10-07,74.0,79.5,Orthodox
5211222,Shannon Clark,1992-07-07,65.0,64.5,Orthodox
5211223,Yuneisy Duben,1996-07-08,64.0,65.0,Orthodox
5211224,Jack Duffy,1995-10-02,67.0,69.0,Switch
5211225,Andrey Pulyaev,1997-09-10,76.0,78.0,Southpaw
5211247,Djorden Santos,1997-08-01,72.0,75.5,Orthodox
5212351,Kody Steele,1995-04-21,69.0,71.0,Orthodox
5212598,Rafael Cerqueira,1990-03-15,75.0,76.0,Southpaw
5212738,Michael Aswell,2000-09-27,68.0,69.0,Orthodox
5212748,Islam Dulatov,1998-08-02,75.0,75.0,Orthodox
5212749,Ernie Juarez,1998-01-12,68.0,70.0,--
5212849,Tommy McMillen,1997-12-15,72.0,74.0,Orthodox
5212850,Josias Musasa,1998-10-10,68.0,74.0,Southpaw
5212851,Pat Pytlik,1989-04-24,73.0,73.0,Orthodox
5212852,Louis Lee Scott,2000-02-26,68.0,70.0,Orthodox
5212853,Otari Tanzilovi,1998-04-09,69.0,70.0,Orthodox
5212854,Malcolm Wellmaker,1994-06-04,70.0,71.5,Switch
5212856,Tallison Teixeira,1999-12-07,79.0,83.0,Orthodox
5212857,Arthur Lopes,1993-02-17,74.0,77.5,Southpaw
5213179,Yadier del Valle,1996-07-29,69.0,69.0,Southpaw
5213200,Jose Ochoa,2000-12-31,67.0,67.0,Southpaw
5213352,Diyar Nurgozhay,1997-04-22,74.0,74.0,Southpaw
5214599,Igor Cavalcanti,1997-10-10,71.0,79.5,Orthodox
5214652,Gable Steveson,2000-05-31,71.0,74.0,Orthodox
5215178,Namo Fazil,1996-10-29,71.0,71.0,Orthodox
5215272,Aaron Tau,1993-08-21,64.0,66.0,Switch
5216713,Navajo Stirling,1997-11-07,76.0,79.0,Orthodox
5216849,Kevin Christian,1995-01-21,79.0,80.0,Orthodox
5216851,Danylo Voievodkin,2000-07-19,76.0,78.0,Southpaw
5216978,Cezary Oleksiejczuk,2000-01-06,75.0,75.5,Southpaw
5216997,Trent Miller,1995-10-31,71.0,72.0,Orthodox
5217455,Islem Masraf,1996-06-07,72.0,74.0,Southpaw
